rawGeofenceID,fullRegionID,geofenceDistance,geofenceType,storeID,storeLocationtext
E84A12F8E7A14622BF78A3828B88E7F4,gimbal:place:E84A12F8E7A14622BF78A3828B88E7F4:9955-1,9955-1,storeEntry,9955,Southeast Corner Of 27Th St & Or Hwy 20
797FA78EDECD43FF914D7E2B845A0D6F,gimbal:place:797FA78EDECD43FF914D7E2B845A0D6F:9955,9955,driveToStore,9955,Southeast Corner Of 27Th St & Or Hwy 20
3F51FE4A28FF41D99FD7FE7CD08472EE,gimbal:place:3F51FE4A28FF41D99FD7FE7CD08472EE:9956,9956,driveToStore,9956,3245 N Halsted
BD2472E0799841469F4715A016391F8D,gimbal:place:BD2472E0799841469F4715A016391F8D:9956-1,9956-1,storeEntry,9956,3245 N Halsted
30927A2398E540F4B38D5819C7FE6BC3,gimbal:place:30927A2398E540F4B38D5819C7FE6BC3:9957,9957,driveToStore,9957,Northwest Corner Of Hwy 101 & Wayzata Blvd
25C622C5DE734F3D867C40D5799F9F0E,gimbal:place:25C622C5DE734F3D867C40D5799F9F0E:9957-1,9957-1,storeEntry,9957,Northwest Corner Of Hwy 101 & Wayzata Blvd
CDCF2FD50D384F7A9E44D2F85554B3CD,gimbal:place:CDCF2FD50D384F7A9E44D2F85554B3CD:9958-1,9958-1,storeEntry,9958,Northeast Corner Of Highway 15 & South Grade
3C0A466C0CF9438288C116DB362375B6,gimbal:place:3C0A466C0CF9438288C116DB362375B6:9958,9958,driveToStore,9958,Northeast Corner Of Highway 15 & South Grade
E6610C42FCE0456ABAF822CB4A3B78F9,gimbal:place:E6610C42FCE0456ABAF822CB4A3B78F9:9959,9959,driveToStore,9959,Northwest Corner Of Spring Green Blvd & Fm 1093
94A9CC611A824570990F5C540E229C42,gimbal:place:94A9CC611A824570990F5C540E229C42:9959-1,9959-1,storeEntry,9959,Northwest Corner Of Spring Green Blvd & Fm 1093
5DDEE1F36F1F4260A969C3D1B717E651,gimbal:place:5DDEE1F36F1F4260A969C3D1B717E651:9960,9960,driveToStore,9960,Southwest Corner Of Stadium & Main
0D08AE328FB94572BB9D041D308E9743,gimbal:place:0D08AE328FB94572BB9D041D308E9743:9960-1,9960-1,storeEntry,9960,Southwest Corner Of Stadium & Main
7C0B5DCF74674CF6BF5E924DB3BEC24D,gimbal:place:7C0B5DCF74674CF6BF5E924DB3BEC24D:9961-1,9961-1,storeEntry,9961,Southeast Corner Of Springfield Blvd & Francis Lewis Blvd
52FED11D73BD4D0DA82F70849F638D83,gimbal:place:52FED11D73BD4D0DA82F70849F638D83:9961,9961,driveToStore,9961,Southeast Corner Of Springfield Blvd & Francis Lewis Blvd
966A797478DB42BE8866ECD3CE7B91E3,gimbal:place:966A797478DB42BE8866ECD3CE7B91E3:9962-1,9962-1,storeEntry,9962,424 California
B9A420B9AD5746099F52CE3BCAE0218C,gimbal:place:B9A420B9AD5746099F52CE3BCAE0218C:9962,9962,driveToStore,9962,424 California
02E4F5B4F4F94D9B84567DD9068CAFA9,gimbal:place:02E4F5B4F4F94D9B84567DD9068CAFA9:9963,9963,driveToStore,9963,Of 300 E 8Th St & X
CDB717824FD8464CADAAC45B1F8E5D4B,gimbal:place:CDB717824FD8464CADAAC45B1F8E5D4B:9963-1,9963-1,storeEntry,9963,Of 300 E 8Th St & X
CB84392347124DFDBAAA068101C195A6,gimbal:place:CB84392347124DFDBAAA068101C195A6:9964-1,9964-1,storeEntry,9964,Of 500 S University & X
A43E53543E044BE7AD0F091D5124C706,gimbal:place:A43E53543E044BE7AD0F091D5124C706:9964,9964,driveToStore,9964,Of 500 S University & X
2A4ABFF7043C41639C5EFC44DDCE2BE7,gimbal:place:2A4ABFF7043C41639C5EFC44DDCE2BE7:9965-1,9965-1,storeEntry,9965,Of 4720 Dollarway Rd & X
919B36A3E1114C4A8010A079422F76C3,gimbal:place:919B36A3E1114C4A8010A079422F76C3:9965,9965,driveToStore,9965,Of 4720 Dollarway Rd & X
208C0C1E7DD548FAA8ADEDC880760D5F,gimbal:place:208C0C1E7DD548FAA8ADEDC880760D5F:9966,9966,driveToStore,9966,Of 100 N Grand Ave & X
833D85F5FD2C4A0097EEBB1C1F8567F9,gimbal:place:833D85F5FD2C4A0097EEBB1C1F8567F9:9966-1,9966-1,storeEntry,9966,Of 100 N Grand Ave & X
47317269C03B4826A855D5384F6084A4,gimbal:place:47317269C03B4826A855D5384F6084A4:9967-1,9967-1,storeEntry,9967,Washington Avenue & 2Nd
9B961F5C0A3C4B98A6A8A8D2562C2F71,gimbal:place:9B961F5C0A3C4B98A6A8A8D2562C2F71:9967,9967,driveToStore,9967,Washington Avenue & 2Nd
3A4F72D1D37B419EA6AF165ED315BF43,gimbal:place:3A4F72D1D37B419EA6AF165ED315BF43:9968-1,9968-1,storeEntry,9968,Of 3222 S Main & X
C95C4BECBF23476B998A412775C31DA4,gimbal:place:C95C4BECBF23476B998A412775C31DA4:9968,9968,driveToStore,9968,Of 3222 S Main & X
8B6C387CC1534690BECC4C9AE70E45E8,gimbal:place:8B6C387CC1534690BECC4C9AE70E45E8:9969,9969,driveToStore,9969,Of 214 N Business Hwy 60 & X
71E10FD72E034E1A94A29A450A848874,gimbal:place:71E10FD72E034E1A94A29A450A848874:9969-1,9969-1,storeEntry,9969,Of 214 N Business Hwy 60 & X
54674D48BACD4BFE9CD518AE39369A17,gimbal:place:54674D48BACD4BFE9CD518AE39369A17:9970-1,9970-1,storeEntry,9970,Of 214 S Main St & X
9A9DF0D27E314222A50EE8A6ED5F06BF,gimbal:place:9A9DF0D27E314222A50EE8A6ED5F06BF:9970,9970,driveToStore,9970,Of 214 S Main St & X
272F61F0696E43D58E5D598ED2AB2D52,gimbal:place:272F61F0696E43D58E5D598ED2AB2D52:9971-1,9971-1,storeEntry,9971,Main Street & 3Rd Street
1BCD3AEB826D4E47A86AF65C1BBFB7D5,gimbal:place:1BCD3AEB826D4E47A86AF65C1BBFB7D5:9971,9971,driveToStore,9971,Main Street & 3Rd Street
FE7F03738CB14342999F3458CC1D5153,gimbal:place:FE7F03738CB14342999F3458CC1D5153:9972,9972,driveToStore,9972,602 Hwy 16 E
CDD06B926A0F47D18B38F885787FBB3D,gimbal:place:CDD06B926A0F47D18B38F885787FBB3D:9972-1,9972-1,storeEntry,9972,602 Hwy 16 E
8F4CA65DAD7C46A48BABAE671331D3E1,gimbal:place:8F4CA65DAD7C46A48BABAE671331D3E1:9973,9973,driveToStore,9973,Shiloh Road & Robertson Drive
FB263EC2979A486CBE96DD107B54BF96,gimbal:place:FB263EC2979A486CBE96DD107B54BF96:9973-1,9973-1,storeEntry,9973,Shiloh Road & Robertson Drive
8B5452611CCE4C44B2381FB439F1F40E,gimbal:place:8B5452611CCE4C44B2381FB439F1F40E:9974-1,9974-1,storeEntry,9974,Main Street & Columbus Avenue
E065623ECD4F4528AD2690B8E8C9F2C2,gimbal:place:E065623ECD4F4528AD2690B8E8C9F2C2:9974,9974,driveToStore,9974,Main Street & Columbus Avenue
CE727EEE585C4877A15552709C5AB6EE,gimbal:place:CE727EEE585C4877A15552709C5AB6EE:9975,9975,driveToStore,9975,Se Washington Blvd & Limestone Rd
6870DC0F872F4004AAABCC821C5C638E,gimbal:place:6870DC0F872F4004AAABCC821C5C638E:9975-1,9975-1,storeEntry,9975,Se Washington Blvd & Limestone Rd
61BC45B9CE4A4C8EB496816C48280FCC,gimbal:place:61BC45B9CE4A4C8EB496816C48280FCC:9976,9976,driveToStore,9976,14003 S Hwy 51
45628E25AADF4334AB3936E90DA86D72,gimbal:place:45628E25AADF4334AB3936E90DA86D72:9976-1,9976-1,storeEntry,9976,14003 S Hwy 51
FF53290BC78547F9B025F0B83B6BD883,gimbal:place:FF53290BC78547F9B025F0B83B6BD883:9977-1,9977-1,storeEntry,9977,Of 11640 E 86Th St N & X
5594A4EA4CB14273A257CD0D16920B70,gimbal:place:5594A4EA4CB14273A257CD0D16920B70:9977,9977,driveToStore,9977,Of 11640 E 86Th St N & X
4C70493061E94B908AE7CC12B43149F1,gimbal:place:4C70493061E94B908AE7CC12B43149F1:9978-1,9978-1,storeEntry,9978,591 S Mill
5AF3818393F245CAA6EDDA5F3626FD51,gimbal:place:5AF3818393F245CAA6EDDA5F3626FD51:9978,9978,driveToStore,9978,591 S Mill
70B2B4F4CEAB475E87FE7BBC412B627B,gimbal:place:70B2B4F4CEAB475E87FE7BBC412B627B:9979,9979,driveToStore,9979,Garnett Road & 11Th Street
D64DEF6A5B10474EA42B37E05441EA2C,gimbal:place:D64DEF6A5B10474EA42B37E05441EA2C:9979-1,9979-1,storeEntry,9979,Garnett Road & 11Th Street
BC432F2F574546C38B9A4693765CFE5B,gimbal:place:BC432F2F574546C38B9A4693765CFE5B:9980-1,9980-1,storeEntry,9980,2323 W Edison
5321B8FB694446F7B3685C256A165E6A,gimbal:place:5321B8FB694446F7B3685C256A165E6A:9980,9980,driveToStore,9980,2323 W Edison
308AA9435012430FB135307E69C9B81A,gimbal:place:308AA9435012430FB135307E69C9B81A:9981-1,9981-1,storeEntry,9981,Sheridan Road & 31St
549F3567974846EA9EC2B2188EB5D646,gimbal:place:549F3567974846EA9EC2B2188EB5D646:9981,9981,driveToStore,9981,Sheridan Road & 31St
504E0487908F423C8E29EA1FB471F7EE,gimbal:place:504E0487908F423C8E29EA1FB471F7EE:9982,9982,driveToStore,9982,Southwest Blvd & 33Rd West Ave
8A90E506798D4490B413ABD71E67573C,gimbal:place:8A90E506798D4490B413ABD71E67573C:9982-1,9982-1,storeEntry,9982,Southwest Blvd & 33Rd West Ave
A8FE10D45FA143649645CA666B894D22,gimbal:place:A8FE10D45FA143649645CA666B894D22:9983-1,9983-1,storeEntry,9983,Yale Avenue & 61St Street
46D26D6B47D0427282E50C6CACA09346,gimbal:place:46D26D6B47D0427282E50C6CACA09346:9983,9983,driveToStore,9983,Yale Avenue & 61St Street
768D69B8D54848CF8AED050EC2A7BAFC,gimbal:place:768D69B8D54848CF8AED050EC2A7BAFC:9984-1,9984-1,storeEntry,9984,6336 E 4Th Place
022777754A534AECBB02949C606F6477,gimbal:place:022777754A534AECBB02949C606F6477:9984,9984,driveToStore,9984,6336 E 4Th Place
F2C515FCFE6045959B948EF2102239BE,gimbal:place:F2C515FCFE6045959B948EF2102239BE:9985,9985,driveToStore,9985,Of Brook Plaza & X
D35F532FB9E6496186AC951C8B3E5499,gimbal:place:D35F532FB9E6496186AC951C8B3E5499:9985-1,9985-1,storeEntry,9985,Of Brook Plaza & X
D25C935409D348DCA83CAB4CE3F5ED98,gimbal:place:D25C935409D348DCA83CAB4CE3F5ED98:9986-1,9986-1,storeEntry,9986,Of Utica Square Shopping Ctr & X
3FCA484A53B44E43B6D7C1F260DBA73C,gimbal:place:3FCA484A53B44E43B6D7C1F260DBA73C:9986,9986,driveToStore,9986,Of Utica Square Shopping Ctr & X
30F01BC48FB049F29C3133757967C627,gimbal:place:30F01BC48FB049F29C3133757967C627:9987-1,9987-1,storeEntry,9987,1St Street & Kefauver Drive
7212E3CC141C4A1CB0AF397149A2D29E,gimbal:place:7212E3CC141C4A1CB0AF397149A2D29E:9987,9987,driveToStore,9987,1St Street & Kefauver Drive
06AD11EB31024E56BD6F074F50930145,gimbal:place:06AD11EB31024E56BD6F074F50930145:9988,9988,driveToStore,9988,900 N. 6Th Street
914109D8E6A04052A6C3E4CEE9ECA852,gimbal:place:914109D8E6A04052A6C3E4CEE9ECA852:9988-1,9988-1,storeEntry,9988,900 N. 6Th Street
CECC1A34FCD44C1682446E541045B30B,gimbal:place:CECC1A34FCD44C1682446E541045B30B:9989,9989,driveToStore,9989,701 W. Grove Street
6A80FB25AE3441538DF446924A53D24B,gimbal:place:6A80FB25AE3441538DF446924A53D24B:9989-1,9989-1,storeEntry,9989,701 W. Grove Street
A86288D204E54C67AAFF523B3144597D,gimbal:place:A86288D204E54C67AAFF523B3144597D:9990-1,9990-1,storeEntry,9990,191 W Main
FB1B912E44D84B69A72A98F279C68687,gimbal:place:FB1B912E44D84B69A72A98F279C68687:9990,9990,driveToStore,9990,191 W Main
EF9B0FE407244E60BD82DF57ABE293C2,gimbal:place:EF9B0FE407244E60BD82DF57ABE293C2:9991,9991,driveToStore,9991,Of 1601 S Main & X
A6E0FD0DA4804C9381564EFF90DC3825,gimbal:place:A6E0FD0DA4804C9381564EFF90DC3825:9991-1,9991-1,storeEntry,9991,Of 1601 S Main & X
BA065B8B30014D119E059ABCD9F07C5F,gimbal:place:BA065B8B30014D119E059ABCD9F07C5F:9992,9992,driveToStore,9992,Of 8815 Stagecoach Rd & X
4B9A0F98E8AE4072A9CCD0D9C2C8EBAB,gimbal:place:4B9A0F98E8AE4072A9CCD0D9C2C8EBAB:9992-1,9992-1,storeEntry,9992,Of 8815 Stagecoach Rd & X
34686CE47D1148D29BE862BEDF919379,gimbal:place:34686CE47D1148D29BE862BEDF919379:9993-1,9993-1,storeEntry,9993,803 Hwy 71 North
11F7DDE3F55D4ECAA8992E66870C8CB9,gimbal:place:11F7DDE3F55D4ECAA8992E66870C8CB9:9993,9993,driveToStore,9993,803 Hwy 71 North
FE16F8C9EA5047B5A2BF79779D67633A,gimbal:place:FE16F8C9EA5047B5A2BF79779D67633A:9994-1,9994-1,storeEntry,9994,850 West Keiser
A4AF7DC6F32D493CB9FD3317D5EBCD95,gimbal:place:A4AF7DC6F32D493CB9FD3317D5EBCD95:9994,9994,driveToStore,9994,850 West Keiser
2618F845CB7B454A861A70A93A8E10C8,gimbal:place:2618F845CB7B454A861A70A93A8E10C8:9995,9995,driveToStore,9995,2Nd Street & Fir Street
FF5B2AF3080F41F19B555376A9F57FC9,gimbal:place:FF5B2AF3080F41F19B555376A9F57FC9:9995-1,9995-1,storeEntry,9995,2Nd Street & Fir Street
A4C84294D1F543A1B51E9C51BD000F10,gimbal:place:A4C84294D1F543A1B51E9C51BD000F10:9996-1,9996-1,storeEntry,9996,Highway 69 & 10Th Street
9DF75CF8E87C47FD91D9C984C839A347,gimbal:place:9DF75CF8E87C47FD91D9C984C839A347:9996,9996,driveToStore,9996,Highway 69 & 10Th Street
5D5AAB456A6047909F5CD7447A50BAEB,gimbal:place:5D5AAB456A6047909F5CD7447A50BAEB:9997-1,9997-1,storeEntry,9997,116 S. Walnut
65E5D20D68174238996436744E1B3655,gimbal:place:65E5D20D68174238996436744E1B3655:9997,9997,driveToStore,9997,116 S. Walnut
EBD083B265574738B76F2EFBFC2245D4,gimbal:place:EBD083B265574738B76F2EFBFC2245D4:9998,9998,driveToStore,9998,Nina St & N 1 Mile Rd
55945CDBFDD64500A57CD7971E0FFE88,gimbal:place:55945CDBFDD64500A57CD7971E0FFE88:9998-1,9998-1,storeEntry,9998,Nina St & N 1 Mile Rd
E6D21EDC71594117A12EEB09D9CFABEF,gimbal:place:E6D21EDC71594117A12EEB09D9CFABEF:9999-1,9999-1,storeEntry,9999,310 W. Main Street
3B4CBC38D3F74055894A5453DCB9CCF2,gimbal:place:3B4CBC38D3F74055894A5453DCB9CCF2:9999,9999,driveToStore,9999,310 W. Main Street
830491423A7B410294041A5F5C3D0105,gimbal:place:830491423A7B410294041A5F5C3D0105:10000-1,10000-1,storeEntry,10000,Main Street & Business 63
76C1553491F24821A300F06DEC126C21,gimbal:place:76C1553491F24821A300F06DEC126C21:10000,10000,driveToStore,10000,Main Street & Business 63
581AB315091140F6A0F4B22DAE1794FE,gimbal:place:581AB315091140F6A0F4B22DAE1794FE:10001,10001,driveToStore,10001,Veterans Memorial Blvd & Gould Ave
140DBB3354B7437A9ECAFB13113492F0,gimbal:place:140DBB3354B7437A9ECAFB13113492F0:10001-1,10001-1,storeEntry,10001,Veterans Memorial Blvd & Gould Ave
02C4C4A745D741A3B1EAE27639C3B935,gimbal:place:02C4C4A745D741A3B1EAE27639C3B935:10002-1,10002-1,storeEntry,10002,Gloster Street & Harrison Street
27EFB7BD61C246868763827A0FF1BFAA,gimbal:place:27EFB7BD61C246868763827A0FF1BFAA:10002,10002,driveToStore,10002,Gloster Street & Harrison Street
CD08D08158334292BF09746476C77C51,gimbal:place:CD08D08158334292BF09746476C77C51:10003-1,10003-1,storeEntry,10003,Main Place & Hartman Avenue
208CC96F5F5D4CE290F40496326F5CD6,gimbal:place:208CC96F5F5D4CE290F40496326F5CD6:10003,10003,driveToStore,10003,Main Place & Hartman Avenue
51766F8144CA44C3AB3AF177B1A3F63A,gimbal:place:51766F8144CA44C3AB3AF177B1A3F63A:10004,10004,driveToStore,10004,4016 S Hwy 97
D74817E3712F484580FD8A779ACD41DF,gimbal:place:D74817E3712F484580FD8A779ACD41DF:10004-1,10004-1,storeEntry,10004,4016 S Hwy 97
6B025B964F7E4AC6AB9B418B7F3C8F4E,gimbal:place:6B025B964F7E4AC6AB9B418B7F3C8F4E:10005,10005,driveToStore,10005,Taft Avenue & Division Street
4123604DDA9D4E56ADF9152627899345,gimbal:place:4123604DDA9D4E56ADF9152627899345:10005-1,10005-1,storeEntry,10005,Taft Avenue & Division Street
0428DB7037BB43639BD8014CDC3FE696,gimbal:place:0428DB7037BB43639BD8014CDC3FE696:10006-1,10006-1,storeEntry,10006,South & 51St Street
6B165A99636940E0B6DF909FD76459BE,gimbal:place:6B165A99636940E0B6DF909FD76459BE:10006,10006,driveToStore,10006,South & 51St Street
BCB529A188F44B3E9A7BB98017CA9F85,gimbal:place:BCB529A188F44B3E9A7BB98017CA9F85:10007,10007,driveToStore,10007,6505 E 71St Street
13DE68CAD97946CABB22E1D0757CFA27,gimbal:place:13DE68CAD97946CABB22E1D0757CFA27:10007-1,10007-1,storeEntry,10007,6505 E 71St Street
0BB85ABB2EFF4C67AA43441F8844D76E,gimbal:place:0BB85ABB2EFF4C67AA43441F8844D76E:10008,10008,driveToStore,10008,345 Hwy 51 Bypass W
A87D11CF28B840AA86224E0B6B42708B,gimbal:place:A87D11CF28B840AA86224E0B6B42708B:10008-1,10008-1,storeEntry,10008,345 Hwy 51 Bypass W
6E70A3825A024F4BADB0F695D41EEEFB,gimbal:place:6E70A3825A024F4BADB0F695D41EEEFB:10009-1,10009-1,storeEntry,10009,Of 2401 N Central Ave & X
79A3A6E729934756939D61FBB354109D,gimbal:place:79A3A6E729934756939D61FBB354109D:10009,10009,driveToStore,10009,Of 2401 N Central Ave & X
97E3086393D34ABD894B31A133882DDF,gimbal:place:97E3086393D34ABD894B31A133882DDF:10010-1,10010-1,storeEntry,10010,310 S Martin
B4EE89E87CD5475D80292B088303F8C6,gimbal:place:B4EE89E87CD5475D80292B088303F8C6:10010,10010,driveToStore,10010,310 S Martin
25DEC1735231470890C4E10CC7B18469,gimbal:place:25DEC1735231470890C4E10CC7B18469:10011,10011,driveToStore,10011,Race Avenue & Moss Street
5433F9E59C9B436480CC5E4B7D9ECD10,gimbal:place:5433F9E59C9B436480CC5E4B7D9ECD10:10011-1,10011-1,storeEntry,10011,Race Avenue & Moss Street
9FAF8AAF43434452826EFF44518C55A5,gimbal:place:9FAF8AAF43434452826EFF44518C55A5:10012-1,10012-1,storeEntry,10012,Main Street & St. Francois Street
63135A758FFE45A7B167DB8F702D58F4,gimbal:place:63135A758FFE45A7B167DB8F702D58F4:10012,10012,driveToStore,10012,Main Street & St. Francois Street
8BF5B0354780466D9A9EB85D63E19FCF,gimbal:place:8BF5B0354780466D9A9EB85D63E19FCF:10013-1,10013-1,storeEntry,10013,903 Benham
8CF1AB2609D241D9B2A700007A83F34C,gimbal:place:8CF1AB2609D241D9B2A700007A83F34C:10013,10013,driveToStore,10013,903 Benham
01CB6D81D80443C19B4C7E727105C7DA,gimbal:place:01CB6D81D80443C19B4C7E727105C7DA:10014,10014,driveToStore,10014,Desloge Drive & Hawthorne Street
CAAE238736A54838A22196D887C8B244,gimbal:place:CAAE238736A54838A22196D887C8B244:10014-1,10014-1,storeEntry,10014,Desloge Drive & Hawthorne Street
34C33A0EEEA8485DBAF879527DEB2947,gimbal:place:34C33A0EEEA8485DBAF879527DEB2947:10015-1,10015-1,storeEntry,10015,Karsch Boulevard & Washington Street
AB272939CD264A458EB369D639938A90,gimbal:place:AB272939CD264A458EB369D639938A90:10015,10015,driveToStore,10015,Karsch Boulevard & Washington Street
803510AC2069453C857E1CACE66134EE,gimbal:place:803510AC2069453C857E1CACE66134EE:10016-1,10016-1,storeEntry,10016,Of 1107 W Liberty St & X
1BD6DA05D6114DF5A02427D29D62F184,gimbal:place:1BD6DA05D6114DF5A02427D29D62F184:10016,10016,driveToStore,10016,Of 1107 W Liberty St & X
86B4F1C24FCA492F9CEE8CE0DFB574B1,gimbal:place:86B4F1C24FCA492F9CEE8CE0DFB574B1:10017,10017,driveToStore,10017,Main Street & 3Rd Street
EF34BB4551C244E89CF3F17B26C5B665,gimbal:place:EF34BB4551C244E89CF3F17B26C5B665:10017-1,10017-1,storeEntry,10017,Main Street & 3Rd Street
884BAA5727AA4DD7B5A053562911C74C,gimbal:place:884BAA5727AA4DD7B5A053562911C74C:10018-1,10018-1,storeEntry,10018,Springfield Road & Cemetery Road
7A0E2BDB8C1E4ABD992E4D789113F390,gimbal:place:7A0E2BDB8C1E4ABD992E4D789113F390:10018,10018,driveToStore,10018,Springfield Road & Cemetery Road
411A0137A8284067BBC1617E7895B4D3,gimbal:place:411A0137A8284067BBC1617E7895B4D3:10019-1,10019-1,storeEntry,10019,Hill Street & Adams Street
4929510C8191496AB264B89DF1947F72,gimbal:place:4929510C8191496AB264B89DF1947F72:10019,10019,driveToStore,10019,Hill Street & Adams Street
403DE55B1C384525A93B8CDF423E83F5,gimbal:place:403DE55B1C384525A93B8CDF423E83F5:10020,10020,driveToStore,10020,Federal Street & Baird Boulevard
25F0B3C54FE4460BBCEB9A83F3E959C1,gimbal:place:25F0B3C54FE4460BBCEB9A83F3E959C1:10020-1,10020-1,storeEntry,10020,Federal Street & Baird Boulevard
7ED0C5447BD04E6EA90BB15F5EF51A2B,gimbal:place:7ED0C5447BD04E6EA90BB15F5EF51A2B:10021,10021,driveToStore,10021,1401 E Harding
49DA07DE988B4ADD878A3F1E7BFDD9AC,gimbal:place:49DA07DE988B4ADD878A3F1E7BFDD9AC:10021-1,10021-1,storeEntry,10021,1401 E Harding
A5171566931F47718A9F61B5974D9522,gimbal:place:A5171566931F47718A9F61B5974D9522:10022-1,10022-1,storeEntry,10022,Stadium Boulevard & Stallings Lane
21BDB783A3DB4F8FAE7B004397764F9D,gimbal:place:21BDB783A3DB4F8FAE7B004397764F9D:10022,10022,driveToStore,10022,Stadium Boulevard & Stallings Lane
D978A9FE64ED480F98F31565C9D811FD,gimbal:place:D978A9FE64ED480F98F31565C9D811FD:10023,10023,driveToStore,10023,Southwest Corner Of Jog Road & W Atlantic Ave
65266D936D1449EA8082864645FF20EC,gimbal:place:65266D936D1449EA8082864645FF20EC:10023-1,10023-1,storeEntry,10023,Southwest Corner Of Jog Road & W Atlantic Ave
B2AB2E85AAC64511AE5E15162B08ABCF,gimbal:place:B2AB2E85AAC64511AE5E15162B08ABCF:10024,10024,driveToStore,10024,Northwest Corner Of Windmill Ranch & Hwy 46
05445299906645588AE17E05AF9150DD,gimbal:place:05445299906645588AE17E05AF9150DD:10024-1,10024-1,storeEntry,10024,Northwest Corner Of Windmill Ranch & Hwy 46
534CDBF849644C14ACFEACE897F2A303,gimbal:place:534CDBF849644C14ACFEACE897F2A303:10025-1,10025-1,storeEntry,10025,Southwest Corner Of Chantilly Ln & Hwy 321
907AF8E27EA54140AB2CDEA3AC1EAE2D,gimbal:place:907AF8E27EA54140AB2CDEA3AC1EAE2D:10025,10025,driveToStore,10025,Southwest Corner Of Chantilly Ln & Hwy 321
7C9CDB3F0A2D4A74B0819D13E5D05186,gimbal:place:7C9CDB3F0A2D4A74B0819D13E5D05186:10026-1,10026-1,storeEntry,10026,7100 W 20Th Ste G177
2496A93FB6A443768B9ABCD311865170,gimbal:place:2496A93FB6A443768B9ABCD311865170:10026,10026,driveToStore,10026,7100 W 20Th Ste G177
BE6C96CA0FA4446992EA7EB70EE787BB,gimbal:place:BE6C96CA0FA4446992EA7EB70EE787BB:10027,10027,driveToStore,10027,2200 E Oglethorpe
3DC60B5BADE143B0BF2AB76100F6A920,gimbal:place:3DC60B5BADE143B0BF2AB76100F6A920:10027-1,10027-1,storeEntry,10027,2200 E Oglethorpe
DD0A44E0A88A46E7B77E9ABAC3C270C1,gimbal:place:DD0A44E0A88A46E7B77E9ABAC3C270C1:10028-1,10028-1,storeEntry,10028,Southwest Corner Of 153 & Calle Higuero
D75F5AABC19D45A5A36040C08EA7C8F9,gimbal:place:D75F5AABC19D45A5A36040C08EA7C8F9:10028,10028,driveToStore,10028,Southwest Corner Of 153 & Calle Higuero
D4095ED49A9C46C7A803929FCEA4E900,gimbal:place:D4095ED49A9C46C7A803929FCEA4E900:10029-1,10029-1,storeEntry,10029,Southeast Corner Of Country Lane & Johnson
B6F7160D9E3E42C3A8B43C8F5D34A008,gimbal:place:B6F7160D9E3E42C3A8B43C8F5D34A008:10029,10029,driveToStore,10029,Southeast Corner Of Country Lane & Johnson
1EBEDD3A4B124215BE09189AF8DAD36F,gimbal:place:1EBEDD3A4B124215BE09189AF8DAD36F:10030,10030,driveToStore,10030,Northwest Corner Of 122Nd Ave & Sunnyside
6C399C2141C446DAB3EA8E1E6B1EEA88,gimbal:place:6C399C2141C446DAB3EA8E1E6B1EEA88:10030-1,10030-1,storeEntry,10030,Northwest Corner Of 122Nd Ave & Sunnyside
13E953B25F1040629C74C6B21D97DBC7,gimbal:place:13E953B25F1040629C74C6B21D97DBC7:10031-1,10031-1,storeEntry,10031,Southwest Corner Of Riverdale Rd & Shelby Dr
D50FFB5EB8264A5F92D52BA6E3AA4EFC,gimbal:place:D50FFB5EB8264A5F92D52BA6E3AA4EFC:10031,10031,driveToStore,10031,Southwest Corner Of Riverdale Rd & Shelby Dr
5BC5D7815447483180CEEBF615C4F8D5,gimbal:place:5BC5D7815447483180CEEBF615C4F8D5:10032-1,10032-1,storeEntry,10032,201 Cedar Se Suite 102
A62E1DB4D3B544D2A389838EAA5EFF88,gimbal:place:A62E1DB4D3B544D2A389838EAA5EFF88:10032,10032,driveToStore,10032,201 Cedar Se Suite 102
A909F54DDB50433897856476312DE360,gimbal:place:A909F54DDB50433897856476312DE360:10033,10033,driveToStore,10033,Southwest Corner Of Glenoaks & Hubbard
E9863731EB07491EA9D765E91D73B835,gimbal:place:E9863731EB07491EA9D765E91D73B835:10033-1,10033-1,storeEntry,10033,Southwest Corner Of Glenoaks & Hubbard
87DD9E2A5D994030BB9A8127969CEC7C,gimbal:place:87DD9E2A5D994030BB9A8127969CEC7C:10034-1,10034-1,storeEntry,10034,Northwest Corner Of Staples St & Everhart
E73829A41EAB4E379104F9F71F185602,gimbal:place:E73829A41EAB4E379104F9F71F185602:10034,10034,driveToStore,10034,Northwest Corner Of Staples St & Everhart
EEFCAD1F4BC549CFB17CE348E5419592,gimbal:place:EEFCAD1F4BC549CFB17CE348E5419592:10035-1,10035-1,storeEntry,10035,Northeast Corner Of Heimer & Bitters
46EF57EE75F2409190D690544CB06C05,gimbal:place:46EF57EE75F2409190D690544CB06C05:10035,10035,driveToStore,10035,Northeast Corner Of Heimer & Bitters
B54768C40B5044869B786ED82181B88E,gimbal:place:B54768C40B5044869B786ED82181B88E:10036,10036,driveToStore,10036,Southwest Corner Of Museum & Lancaster
03DEE1223AFF43DDA91DB03B0E155A6B,gimbal:place:03DEE1223AFF43DDA91DB03B0E155A6B:10036-1,10036-1,storeEntry,10036,Southwest Corner Of Museum & Lancaster
C74645D6B965428EB22C6DCA43FA48B2,gimbal:place:C74645D6B965428EB22C6DCA43FA48B2:10037,10037,driveToStore,10037,Southwest Corner Of Ashby Rd & St Charles Rock Rd
